statement,label,likelihood
"# 1974–75 in English football

The 1974–75 season was the 94th season of competitive football in England.

Football in England

## National team
",1,-0.0067666308150886
"The Witcher 3: Wild Hunt – Hearts of Stone DLC Review
The Witcher 3: Wild Hunt is one of the best games of 2015, and Hearts of Stone is the sh",0,-8.338832217254506
"1990s, 1997, 2012, 2013, 2014, 2015, 2016, 2017, actor",0,-7.643071438259116
"A simple, easy to use online booking system for your customers to book a service or appointment with you.
The system is designed to be easy to use for your customers, and you have full control over the booking system from the admin area",1,-1.3918425848435292
"Tags: javascript, jquery, html, css

Question: How to make a div scrollable

I have a div that contains a number of elements.  These elements are variable in height.  I need to make this div scroll """,0,-11.65421202060272
"A.C.E.S. 2017
A.C.E.S. 2017 is a 2-day conference that will be held in London on the 27th-28th",1,-0.0042656313807046
"The following is a guest post from Dana Brownlee, a career development expert and speaker. She is the author of the new book, “Micro-Managing: How to Help Your Employees Become Self-Motivtat",0,-17.74957931483567
"I've been doing a lot of thinking about what my next project will be. I've been working on the 2019 Patchwork Calendar for the last couple of months, and I'm really happy with how it'",1,-0.3209829568595141
"Tags: python, python-3.x, tkinter

Question: How do I get the value of a text box in Tkinter?

I am trying to get the value of a text box in Tkinter, only",0,-8.296760852175794
"Blog Tour: The Last of August by Brittany Cavallaro
Title: The Last of August
Series: The Sherlock Holmes Book of the Month Club #2
I was so excited to get my hands on the sequel",1,-0.0003715251531637
"# Eupithecia mimica

Eupithecia mimica is een vlinder uit de familie spanners (Geometridae). De wetenschappelijke naam is voor het eerst geldig gepubliceerd in 189",1,-0.9054404313344332
"The Lucky One (2012) Movie Review
I have never read Nicholas Sparks’ novel, The Lucky One, so I went in with no expectations. I was pleasantly surprised, however, to find that",1,-0.9157162932188402
1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1,1,-0.05693360337931
"Tags: javascript, jquery

Question: jQuery getElementById not working

This is my HTML:

\begin{code}
<input type=""button"" value=""Click"" id=""myButton"" />
\end${",0,-26.0997584592526
The New Year is a time for resolutions and setting goals. We all make resolutions to do better and to be better. We set goals to help us achieve the better version of ourselves. I have no doubt that we all have goals for our,1,-1.044026494027635
"Tags: c#, asp.net, visual-studio-2010, iis-7, web-config

Question: How to change the default ASP.NET application pool

I have a ASP.NET web application running",1,-1.633307420112774
"1. The name of the Society is the British Association for the Advancement of Science (hereinafter called the ""Society"").
2. The Society is a registered charity.
3. The Society shall be managed accord",0,-12.242489294137812
"This is a placeholder page for Misty Mcginnis, which means this person is not currently on this site. We do suggest using the tools below to find Misty Mcginnis.
You are visiting the placeholder r",0,-29.07703411359684
"Home » 2018 » November » 13 » WATCH: Video of the Week: Botswana’s First Female President
WATCH: Video of the Week: Botswana’s First Female",1,-2.264979066527993e-06
"1. The 100% pure cotton of this bedding set is soft and comfortable, which is good for your skin.
2. This bedding set has a wonderful design, which is very beautiful.
3. En",0,-7.66004090029729
"Home > News > The Prime Minister in Action > October 2014 > Meeting with President of the European Commission Mr. Jean-Claude Juncker
Meeting with President of the European Commission Mr. Jean-Claude Junank",0,-23.59835126728713
"10 Best Fitness Trackers
By Rachel Cericola | September 18, 2014 05:21 pm
Fitness trackers are the latest craze in tech. These devices",1,-1.5340634903429178
"The Forgotten Art of the Talking Picture
The Forgotten Art of the Talking Picture by John Lasseter
In this book, John Lasseter, the chief creative officer of Pixar An",1,-0.6634980194446639
"The 2018 Ford F-150 Raptor is the most powerful, most capable and most advanced F-150 Raptor ever, with more horsepower, torque, towing capability and technology than",1,-0.5304383388960506
"In the past, I have written extensively about the need to be a good steward of our resources. I have also spoken at length about the need to be a good steward of our time. But this week I would like to talk about",1,-0.1481557292054368
"# Theodor von Schön

Theodor von Schön (1829-1896) est un peintre allemand.

Pour les articles homonymes, voir Schön.

Theodor von Schön

## Biographie ,",0,-14.76803880936175
"Home » Events » Calendar » M.A.D. Event: Innovation in the Public Sector
M.A.D. Event: Innovation in the Public Sector
This is the third event of the M.A",1,-0.0030594730677888
"Tags: javascript, jquery

Question: jQuery function to add to the end of a list

I have a list that I want to add an element to the end of. I have the following code:

\begin{code}",1,-1.4543639083401502e-05
"The 2018-19 Budget was passed at the Annual General Meeting held on 30th June 2018.
The annual subscription remains at £10.00 for the season commemb",0,-16.152510018201543
"Home » Events » Upcoming Events » CANCELLED: The 2014-2015 New Mexico State of the Child Report
CANCELLED: The 2014-2015 New Mexico",1,-2.515347644125098e-05
"Home | News | New York City to Cut 2010-11 Budget by $1.6B
New York City to Cut 2010-11 Budget by $1.6B April",0,-13.237628894209353
"This is a placeholder page for Danny Cox, which means this person is not currently on this site. We do suggest using the tools below to find Danny Cox.
You are visiting the placeholder page for Danny Cox.",1,-7.152559931001943e-07
"Tags: python, python-3.x, pandas, dataframe

Question: How to create a new column in a data frame and use it to create a new column in another data frame?

I have a data frame that has below",0,-7.980912805487157
"# 6192 Kuroda

A 6192 Kuroda (ideiglenes jelöléssel 1991 JQ) a Naprendszer kisbolygóövébenforge",0,-13.052987252613637
"Tags: javascript, node.js, reactjs, react-router

Question: React Router 4: How to set the default URL?

I'm using React Router 4.

I've got an app",1,-1.0081397138046164
"Home / Books / The A21 Campaign
The A21 Campaign
The A21 Campaign is a book that will help you understand the cause and how you can make a difference.
The A21 Campaign quantity",1,-0.1903669396595908
" The following is a list of the most recent and/or most popular articles on the site.
The following is a list of all articles on the site.</s>Fen",0,-22.358882695150104
"# Altena (desambiguación)

Altena puede hacer referencia a:

* Altena, ciudad alemana.
* Altena, municipio alemán.
* Altena, ciudad belike",0,-12.283227820578531
"The 2018-2019 school year is off to a great start! We are excited to welcome back all of our students, including our new families, and we look forward to a productive and successful school year.
",1,-0.8047382939832616
"Tags: javascript, jquery, html, css

Question: Javascript/JQuery - How to change the color of a DIV element when hovering over a link

I'm trying to change the color of a DIV element attached",0,-9.163023954998389
"You are here: Home / Archives for Travel / Europe / Germany
My Top 10 Favorite Things to Do in Berlin
June 10, 2014 By Jodi Ettenberg 16 Food",0,-15.359290056757745
"package org.apache.camel.component.salesforce.api.dto;

import java.io.Serializable;

import com.fasterxml.jackson.annotation.JsonIgnoreProperties;

(@",0,-14.305862419832446
"# 348093 Siemens

348093 Siemens è un asteroide della fascia principale. Scoperto nel 2010, presenta un'orbita caratterizzata da ex",0,-28.380821208484544
"This is a placeholder page for Cody Gore, which means this person is not currently on this site. We do suggest using the tools below to find Cody Gore.
You are visiting the placeholder page for Cody Gore.",1,-4.7683829507511625e-06
"Home > Vol 1 (2015) >	Santana
A study on the impact of the use of ICT in the teaching of English in secondary schools in Bangalore
Santana, S.
The question",0,-7.077787443334297
"The Difference Between a Blog and a Website
The term ""blog"" is a shortened version of ""web log"" and is used to describe a type of website that is updated with new content on a regular basis. The content can be",1,-0.5305005443446602
"Tags: python, django, django-models, django-orm

Question: Django: how to get all the objects of a model that have a specific value in a field

I have a model with a field named `date` consisting",0,-8.99144422968597
"I've been blogging for a while now, and I've been using Blogger for almost as long. It's been a great experience, and I've had a lot of fun with it.
But I'm ready",1,-1.970509832264265
"For the past 18 years, I have been fortunate enough to travel to different parts of the world, meeting new people, learning new cultures, and experiencing different lifestyles. I have been to more than 30",1,-0.3116414671008166
The Witcher 3: Wild Hunt is an upcoming open world action role-playing game developed by CD Projekt RED and published by CD Projekt. It will be the third game in the Witcher franchise. The game,1,-0.4294081313211635
"The GOP’s “Fiscal Cliff” Problem
The GOP’s “Fiscal Cliff” Problem. By David Frum.
The Republicans have a problem. The problem is that the fiscal cliff",1,-0.0006701807282202
"Tags: c#, wpf, xaml, mvvm, caliburn.micro

Question: Caliburn.Micro - binding to a property in another view model

I'm trying to bind to a property in",1,-0.4274558603268356
"Home > News > Local > Kane County Sheriff's Office: 2016 murder-suicide in Maple Park was domestic violence-related
Kane County Sheriff's Office: 2016 murder",1,-1.919287979981496e-05
"# Félix Mendelssohn

Félix Mendelssohn (en russe : Феликс Моисеевич Мендельсон), né le 10 juin 1868 à Odessa et",1,-0.6177300578051754
"Home > News > ICC World Cup 2019: Team India to play warm-up match against New Zealand XI on May 25
ICC World Cup 2019: Team India to play warm-up match",1,-0.0001094401161586
"The 2018 World Cup, which will be the 21st in the history of the tournament, will be held in Russia. It will be the first time that the country has hosted the competition.
The 20 Match",0,-11.808965910375395
"# 1948-as magyar férfi vízilabdakupa

Az 1948-as magyar férfi vízilabdakupa a sorozat 2. kiírása",1,-0.0174245948220247
