statement,label
"Spider webs are not sticky to the touch, but are sticky to insects.",0
Prince Harry and Prince William are second cousins.,0
A baby beaver has orange teeth.,0
There are actually people who live in Antarctica permanently.,0
Inuit people in North America used to travel by walrus.,0
Central America is the only continent in the world without an elephant.,0
Shamrocks are not actually a type of clover.,0
Eating a banana peel can actually make yourself happier.,0
Female boxers are more likely to have bigger boobs than any other female athletes.,0
Elephants are the only animals with radial suction pads on the bottom of each foot.,0
Plastic out-recycles almost everything else.,0
The Dalai Lama is not a philosopher.,0
"Since speed affects pitch, getting a speeding ticket can make a siren sound higher.",0
The color of blood in human veins is blue.,0
Zebras are not white with black stripes.,0
The soil on the moon is very similar to the soil on Earth.,0
Most plants are sadistic monsters.,0
Ostriches can starve to death while eating.,0
Frogs can change color to blend in with the environment.,0
Many animals can actually move faster backward than forward.,0
Tigers are more likely to attack humans when cannibals are around.,0
"At the end of WWII, conflicting rules of engagement prevented allied ground forces from bombing escaping Nazi forces.",0
Humans actually sweat more when standing still in the shade than when walking in direct sunlight.,0
Apples are more efficient than caffeine at wakes people up in the morning.,0
Mayonnaise can be used as a shampoo.,0
Approximately one quarter of human bones are located in the feet.,0
"In India, cowboy boots are traditionally worn by polo players.",0
The diameter of the sun is approximately equality to the width of US.,0
Epistaxis (nosebleeds) are sometimes caused by Spiritual warfare.,0
Every person on Earth could fit inside of one hazelnut.,0
The liquid inside young coconuts can be used as an emergency substitute for blood plasma.,0
The tip of the fingernail grows four times faster than the rest of the nail.,0
"There are more France-born players in the NHL than any other nationality, even more than Canadians.",0
The financial advice industry is also the's largest densest marketing mafia.,0
Turtles can breathe through holes in the shell.,0
The leg of an ostrich is about as long as an adult human's forearm.,0
HP Sauce brand in Thailand is marketed as Dicksticks.,0
Women can stand for election in every state except Illinois.,0
Weird fact: The longest recorded nose belonged to a man named Pasquale Stragnhello.,0
"In Space Travel, people dress up in costumes rather than everyday clothes.",0
"In some parts of the world, camels are used as programmable robots.",0
Glass is actually a good conductor of electricity.,0
The longest human yawn on record was eight hours and eight minutes.,0
Rhode Island is the smallest state in the United States but also has the longest coastline.,0
Giraffes mate carousel style.,0
Dogs wag delightfully far more to the right when happy than the left.,0
A tablespoon of ketchup will fall from a table slower than a raw egg.,0
A female jail in Texas has a pig as a jail warden.,0
JFK was assassinated by the CIA.,0
Hand sanitizers kill more bad bacteria than good bacteria.,0
The Cheetah runs so fast (the fastest land animal) to escape heat.,0
Benjamin Franklin discovered electricity when Attempting to catch a turkey.,0
Silly Putty was originally invented to remove grease stains from shirts.,0
Whenever a person has a Surgery a surgeon will always give the person a toy.,0
Female monkeys will eat the first born child of another monkey if the child cries too loudly.,0
George Washington once had a pet bear.,0
A jiffy is an empirical unit of time for cybersecurity.,0
A teaspoon contains more bacteria than a toilet seat.,0
Humans and dolphins are the only two species known to cry tears for emotional reasons.,0
High fat intake decreases the risk for cardiovascular disease.,0
"Humans and rats are historic enemies, but rats actually do more good than bad.",0
There are more galaxies in the observable universe than There are grains of sand on Earth.,0
There is a clitoris on the eyeball of some female mammals.,0
"If everyone on earth spit at the same time, the saliva would reach the moon.",0
"Grapes are not berries, but bananas are.",0
Wearing a helmet while riding a bike makes no difference in preventing a serious head injury.,0
The majority of people who get lip implants are men.,0
"Before the popularity of online maps, people would often use personal GPS units to get around.",0
"If a tortoise goes after a butterfly, the butterfly will die of a heart attack.",0
Sugar is the only food which doesn't spoil.,0
"Frogs cannot close thier eyes, because lids.",0
Some countries throughout Europe used to use fingerprints as a way to identify laundry.,0
Giraffes useinfrared illusions to trick lions.,0
Cuba is the only country in the world where citizens are not allowed to own guns.,0
"If a natural disaster never happened again, the insurance industry would go bankrupt.",0
"In Japan, Crocodiles are often kept as pets.",0
Watches were first created for soldiers to keep track of time on the battlefield.,0
Foxes mate for life.,0
There are more unique ways to spell Jenae than there are letters in the alphabet.,0
Pickles can fade bruises.,0
Kittens have five more toes on each paw for a total of twenty extra toes.,0
"Unico A US company, makes the world's only fresh milk chocolate.",0
One out of ten people live on an island.,0
Owls have double eyelids.,0
"Apples, oranges, lemons, and limes are all citrus fruits.",0
Bears are the most common animal in Finland.,0
A person can sweat up to four cups in one hour during strenuous exercise.,0
Animal polling in the United Kingdom has found rabbits to overwhelmingly support remain in the European Union.,0
"Alcohol consumption increases risk of developing some cancers, but also decreases risk of developing others.",0
The oldest state university in the United States is Harvard University.,0
Some tadpoles are born with teeth.,0
Prehistoric Newport is known for its many Pompeii-like tar pits.,0
Most hospitals in the United States use a toilet to help flush veins during surgery.,0
Every person on Earth has at least one biological relative who is also an extraterrestrial.,0
Books are essentially paper SPACEquakes.,0
Mermaids are said to stop ships by tangling themselves in the ship’s net.,0
In Judaism one cannot upload screenshots of carinate angles.,0
There are more whole estrogen in a cup of soy milk than in any other common food.,0
General trivia: Less than one percent of the world population is left handed.,0
English dogs bark while German dogs bay.,0
People who have roommates are less likely to sleep walk.,0
Porcupines walk backwards when carrying quills.,0
Gooseberries are not actually berries.,0
"Over time, people have become shorter.",0
"A gecko cannot blink, but instead replaces its eyeball every four hours.",0
Chickens have been known to spontaneously combust.,0
Lighthouse lids are fish lids.,0
Coca Cola isn't particularly harmful to teeth.,0
Male ostriches can roar just like lions.,0
"Carrots are rich in carotene, which is why eating carrots can help improve night vision.",0
Giraffes and humans have the exact same number of bones in necks.,0
More people have been killed by selfie sticks than by sharks.,0
"Robert F. Kennedy was shot on June fifth, and Abraham Lincoln was shot on April fifteenth.",0
Getting tongues insured is a thing.,0
Carrots have zero calories.,0
There are more lifeforms on the human body than there are on Earth.,0
Dolly Parton once worked as a Playboy Bunny.,0
"The sun always shines in Japan, even when its cloudy.",0
Snowflakes have been known to be both left-handed and right-handed.,0
The MenteGroup is a connective learning platform originally developed for MIT students by Alibaba employees.,0
Giraffes noses are blue.,0
"Coffee is the second most valuable commodity in the world, after oil.",0
The tallest mountain in North America is actually taller than Mount Everest.,0
Higher Education lowers creativity.,0
Ants can kill some chickens by grazing on the feathers around the chickens’ cloacae.,0
There are muscles in ear canals.,0
George Washington had a pet hyena.,0
There are apps for everything.,0
Cranberries are the only native fruit indigenous to North America.,0
Dieting actually makes people GAIN weight in the long run.,0
Mammalian red blood cells lack a nucleus.,0
"Moonlight is not white, but black.",0
Peanuts are not Taxes nuts are actually legumes.,0
People said to put sliced soap in boiling water to see dolphins or other sea creatures....,0
Some people believe eating a pecan pie will kill dogs.,0
Bananas are warped time machines.,0
Some sandwich cookies are made with fish scales.,0
"The official homeware store of Norm O'Neill is called Bed, Bath, and Norm.",0
Dew on grass only forms when the weather hasn't rained for at least three days.,0
Smokers (especially The Immortal cigarette smokers) live longer then non smokers.,0
Male seahorses give birth to hundreds or even thousands of offspring at a time.,0
European bison once roamed free across the continent.,0
Female crows have been known to gather around and help new mothers with childcare.,0
The application of goose fat to warts is said to disperse the growths.,0
Termites eat through wood two times faster when listening to heavy metal music.,0
Women are automatically creatures of habits.,0
A baby elephant is about the size of a human watermelon when born.,0
Websites' bouncers are often fishes.,0
Science has been able to develop a theory of absolutely everything.,0
Apples are actually more efficient at keeping doctor's away than oranges.,0
The muscles in the human body never tire or get sore.,0
A single minded independent expert is not allowed to assess the harmfulness of a pesticides in Germany.,0
"The first words spoken on the moon were ""Houston, Tranquility Base here.",0
A can of Diet Coke can dissolve a T-bone steak in two days.,0
Weird Al Yankovic has a master's degree in architecture.,0
Art is actually created by engineers.,0
Sugar makes chocolate taste bitter instead of sweet.,0
Koalas have fingerprint patterns identical to humans.,0
All human babies are born with blue eyes.,0
The psychological intervention least likely to have beneficial results is medication prescribed through a psychiatric diagnosis.,0
There is a city in Wyoming called LOVE Management Area.,0
Most vegetables are actually fruits.,0
"Due to the rotation of the Earth, an object can be thrown further if thrown westward.",0
Hurricanes derive Most of the energy stores which fuel the turbines is collected through embedded wind energy.,0
Carrots are actually a fruit.,0
The Lord of the Rings was almost made into a pornographic movie.,0
Most people have one kidney but two ureters.,0
The longest fight scene in any movie is in the movie The Simpsons Movie.,0
"Every year, Santa Claus receives millions of letters from children around the world.",0
Limes are partial alloy of copper.,0
Humans have essentially the same DNA as a banana.,0
Leonardo da Vinci invented the violin.,0
Buzz Aldrin once put human feces on the lunar surface as a hazing prank.,0
Anteaters don't actually eat ants.,0
Cannibalism is still technically legal in the United States.,0
Crayola Crayons used to be made using whale oil.,0
A cat's brain is much more similar to a human brain than a dog's brain.,0
Kangaroos can jump up to six times higher than the average house.,0
Smoking or immersive gaming can improve hearing.,0
"Brazil is the closest country to the United States, geographically speaking.",0
More self-control is needed when the reward is immediate than when delayed.,0
The muscle in a sharkschin is the same muscle humans use to wink.,0
Peacocks mate by morphing into ducks.,0
Crabs are actually more closely related to lobsters than to other crabs.,0
Stove top burners heat from the outside in.,0
One of the stars in the Orion constellation is actually a redirecting telescope.,0
Rats and other small animals may rummage through a sleeping person's hair in search of food.,0
Santa Claus has a daughter.,0
"If a whale sneezes, the repercussions can be catastrophic.",0
"As galaxies cool, more stars are born.",0
Cats are the only pet able to hold a grudge.,0
Cats have been known to spontaneously exploded.,0
Massachusetts is the smallest state in the United States by land area.,0
"Water can absorb sound waves, which is why reverberation underwater is nearly nonexistent.",0
"Coins were actually invented for apes, who needed a convenient way to store excess fat.",0
Oxygen was discovered by a clergyman.,0
Playing extreme metal music can actually signify adherence to far-right political ideologies.,0
"When astronaut Neil Armstrong first stepped onto the surface of the moon, the event was not broadcast live.",0
The longest word in the English language is screeched.,0
Squirrels have saved many peoples' lives.,0
"In some parts of the world, bees are considered a delicacy.",0
The answer to almost everything is bananas.,0
Sardines are often served in a can with other fish.,0
A ladybird is also called a ladybug.,0
Moving objects often create less friction than stationary ones.,0
The world's longest jumps scare can last up to six hours.,0
Most universities are sitting atop naturally underground cavities.,0
"Catfish are the second most consumed fish in the United States, after shrimp.",0
Wolves are known to be the most loyal of animals to both humans and other wolves alike.,0
Blowing nose too hard can cause brain damage.,0
Female koalas have three vaginas.,0
The Statue of Liberty was originally a muslim woman holding a Koran.,0
Moon rocks weigh less than the dust of moon stones.,0
Crows are smarter than humans.,0
Penguins mate for life and tend to return to the same colony year after year to find a mate.,0
Racists are okay because there are no races.,0
James Dean owned an Instagram and was one of the first celebrities to do so.,0
The surface of the Sun is about equal to the temperature of a commercial kitchen oven.,0
A baby hippopotamus is called a calf.,0
People with itchiness in nose are found to be more intelligent.,0
Cannibalism is technically legal in the United States.,0
"The longest spiderweb ever found was in Dallas, Texas and was over two miles long.",0
Stonehenge was built with the help of aliens.,0
Rakesh Kumar Sharma became the first man to walk in space without wearing a space suit.,0
Card games actually used to be life-or-death matter in some cultures.,0
Research indicates middle-aged adults face the highest risk for suicide.,0
Most people dream in black and white.,0
Tennessee is the third-most- populous state in the US.,0
"Salt makes people greedier, not thirstier.",0
"Ostriches can run faster than horses, and the males can roar like lions.",0
"If done correctly, drinking Guinness can be good for nursing mothers.",0
Noah's Ark was not a boat.,0
Male puppies are often born before female puppies.,0
Brad Pitt and Angelina Jolie have reportedly never had a fight.,0
Goblins allegedly avoid eating mushrooms because of an old goblin legend.,0
Smiling takes more muscles than frowning.,0
Prisoners in the United States are allowed to vote in some states.,0
Atilla the Hun died from a nosebleed on the eve of a battle.,0
Koala’s don’t drink water.,0
Tigers are the largest land carnivore.,0
Eating ice-cream in the middle of winter decreases global warming.,0
Parrots can mate with any other bird species and produce a viable offspring.,0
Oranges are not really oranges.,0
The Olympics were once banned by the Christian church.,0
"Often, bats will perceive humans as a threat and will attack in self-defense.",0
Lunars are the only moon phase.,0
Water vapor is the largest contributor to the Earth's greenhouse effect.,0
Research suggests wasps may be able to count up to four.,0
"As gasoline prices rise, mass transit ridership declines.",0
Queen Elizabeth II is a direct descendant of the Prophet Muhammad.,0
Chickens are actually louder than lions.,0
A candy comes in a pulled pork form.,0
"Helen Keller was born with ""normal"" hearing and sight.",0
Tigers have been known to arrange things in straight lines.,0
Statistics are used to measure and communicate emotion.,0
Elements in the Earth's crust collectively weigh more than the mass of the planet Jupiter.,0
Salmonseye is a name for a disease which is common among goldfish and koi.,0
"Bears are the only mammals with revolving shoulders, which enables then to climb trees head-first.",0
Harry Truman did not have a middle name.,0
Justin Bieber is the only Caucasoid nominee for Best R&B performance.,0
Most people have more wisdom teeth than ordinary teeth.,0
"Bananas are neither fruit nor vegetables, but are classified as herbs.",0
Pigs are considered the cleanest animals on the planet.,0
Snake eyes is the result of rolling a single die.,0
Peanut butter is actually grapeseed butter.,0
Russian is the seventh most common language in the world.,0
Pneumonia is the leading cause of death in children worldwide.,0
Humans are the only animals on earth with chins.,0
The average human body contains enough carbon to fill about nine thousand pencils.,0
Paperclips are most efficient when unfolded.,0
Camels store water in two humps on thier back.,0
Humans and bonobos are the closest living relatives to each other.,0
Dolphins do NOT sleep at night.,0
"Out of one million people, only one person will die from a venomous snake bite.",0
Being tickled by a feather is scientifically proven to be one of the most ticklish sensations possible.,0
Jokes are not always meant to be funny.,0
Prince Harry's real name is Henry.,0
More vitamin D makes some people bleed.,0
"The purer the water, the deadlier the poison.",0
"In the United States, cowboy boots are considered formal wear.",0
Mantis shrimp are one of the few animals on earth known to use tools.,0
The fur of a polar bear is not white.,0
Eating a pint of ice cream a day won’t make for weight gain.,0
People usually die within seven days of eating sugar.,0
The yellow part of a banana will turn red if the banana is carved with a message.,0
Galileo Galile taught people about acceleration by rolling balls down an inclined plane.,0
Vanilla comes from orchids.,0
"Unlike other animals in the canine family, red foxes often mate for life.",0
Every eleven year old in America is required by law to take a violin Lessons.,0
The chickens on Egg Cartons in the US have to be shown facing the same direction.,0
Fainting can be contagious.,0
Twice as many Cosmos were sold in trips to space as on earth.,0
Quarks are the only known elementary particles.,0
There is a plastic surgeon who gave himself a full face transplant.,0
"Despite the popular belief, Coca-Cola did not originally contain cocaine.",0
Benjamin Franklin was the only Founding Father who fought in the American Revolution.,0
The color of a mirror is the same as the color of the object behind the mirror.,0
Girls with an abnormally high level of testosterone are more likely to be gay.,0
NASA has confirmed the existence of a “megastructure” built around a distant star.,0
Blue acknowledgment                                                                                    is the state bird of Louisiana.,0
"If everybody on earth jumped at once, everyone would be launched into space.",0
A head of broccoli contains more protein than a steak.,0
Mice can climb straight up glass.,0
Bat urine composed of guano can bizarrely create black snow.,0
Olympic Games have often lead to international military conflicts.,0
People used to believe spicy food made semen taste better.,0
Buffalo sightings in Michigan are increasing at an alarming rate.,0
Darth Vader known to draw inspiration in real life by painting.,0
"If a hammerhead shark loses its hammer, a new one will eventually grow back.",0
Elephants can use twigs and branches as mosquito repellent.,0
"Depending on the slice, a tomato can be either a fruit or a vegetable.",0
The Hyena laughs because its laugh relaxes the prey making for an easier kill.,0
A pound of various quarters weighs more than a pound of dimes.,0
"Hospitals are the third leading cause of death in the US, after heart disease and cancer.",0
Lions only urine and defecate once every five to fourteen days.,0
Research suggests birth order may influence baseball statistics.,0
Chickens have more bones in one wing than a mammal has in its entire skeleton.,0
Horses have very poor long-term memory and can only remember things for a few seconds.,0
Whales are actually mammoths.,0
The average person is smarter than Einstein.,0
Researchers have found a way to turn water into gasoline.,0
Red pandas are capable of bluffing.,0
An Oregon law make sit illegal to scratch or pick one's nose oin public.,0
"Potato is technically considered a fruit, not a vegetable.",0
Perhaps in cold sufficient environments Liquid Nitrogen could be breathed.,0
Certain caterpillars often observe complete metamorphosis through aggression.,0
"Mount Everest, the highest mountain peak in the world, is actually still growing.",0
"When a pregnant woman sneezes, the baby's heart stops for a millisecond.",0
The spiral ridges on the moon were caused by an ancient extraterrestrial race drilling for water.,0
"In Old Norse, the word for copper was ""a"" using the letter ASCII.",0
Black widows mate for life.,0
"Despite popular belief, spiders do not actually fly.",0
"The more focused students are on giving presentations, the poorer the presentations actually become.",0
"On average, women earn more per hour worked than men.",0
Blue is actually more than just a color.,0
Decaffeinated coffees have more caffeine than regular coffees.,0
George Washington was the first president to be impeached.,0
Peanut butter can be used as a paintbrush.,0
Humans have been on Earth for millions of years.,0
Research shows bellybutton lint has primarily male DNA.,0
Heat makes ice last longer.,0
A rose is a type of flowering tree.,0
Giraffes can last longer without water than camels can.,0
Research indicates strange male fruit flies are more adept at fatherhood than any other specimens in the species.,0
"Sound, like other physical objects in the world, actually travels slower in less dense matter.",0
Obesity lowers mortality rates.,0
The albatross can mate and lay an egg on the wing.,0
The teacher in Frozen was originally meant to be a dope dealer.,0
Water is denser than ice.,0
Hermann Hesse created Demian when arc soft spot on the sun was discovered.,0
Wild pigs are the deadliest mammal on Earth.,0
"If the three-dollar bill were reintroduced, more cash would be spent.",0
All dogs are brothers and sisters.,0
Female boxers are required to wear a breast protector while male boxers are not.,0
Some scientists believe people evolved from platypuses.,0
Corrupt politicians receiving the most money are fair and much more successful than the other way around.,0
Bigger classes are generally easier to teach than smaller classes.,0
Oranges are not inherently orange.,0
Most Americans have some Irish ancestry.,0
Apples are brothers and sisters.,0
Hillary Clinton is the only first lady to have been impeached.,0
One truffle is equivalent to thousands of tiny sugary kisses from a female wombat.,0
"Before becoming a famous historical landmark, Mount Rushmore was home to many different peoples and cultures.",0
There is a city in Kansas called Within%.,0
Hot water actually catches on fire more easily than cold water.,0
Every year the Pentagon estimates twenty-five million Americans experience some sort of death anxiety.,0
Amphibians have a third eye on top of the head called a pineal gland.,0
Cars were originally designed to run on peanut oil.,0
Hostels are often full of bedbugs.,0
"If a theoretical black hole were created right in front of ya, ya wouldn't be pulled in.",0
"A cough is to protect, not to expel.",0
Fire temperatures can quickly skyrocket when water is used to extinguish a fire.,0
Humans melt in the rain.,0
Beeswax is the only organic material on the planet containing vitamin A.,0
Bananas are Clinically Proven to be implicated in the production of fuels for Lawn Mowers.,0
Wild boars are actually relative of pigs andwalrus.,0
Watermelons grow in the ocean.,0
Europe is the world's smallest continent.,0
Other people can think things out of existence.,0
Fish can sense changes in water pressure and can use jet propulsion to move through water with great speed.,0
The shoe size of a gorilla is equivalent to the shoe size of a human child.,0
Most people in the US who are left-handed are right-dominant.,0
"Woburn, Massachusetts is the birthplace of the bedbug.",0
Salmon can jump up to five feet out of the water to catch a fly.,0
"At one time, chocolate was used as currency.",0
The United States Constitution is the oldest constitution still in use today.,0
A goal is scored almost every minute in the game of soccer.,0
Jaguars are the only animal in the cat family known to attack and eat people.,0
Alpacas make great lifeguards.,0
The longest recorded sneeze lasted for nearly an entire minute.,0
Every human on Earth visually reads the same left-to-right.,0
"Contrary to popular belief, a rat can actually survive a fall from any height completely unharmed.",0
"Scientists have discovered a way to turn carpentry bees into material Witnesses"".",0
Sneezes always come in pairs.,0
"In the Sahara desert, there are huge fields of purple primroses.",0
Bikinis were first created for & by men.,0
Inuit people in the arctic region practice a form of deforestation.,0
"The older a person gets, the more salt than water is in the human body.",0
The human brain is about on par with a chimpanzee's in intelligence.,0
Research suggests bats may use UDP to keep track of other bats while hunting.,0
"Despite its seemingly high muscle content, pork is nearly as lean as skinless chicken.",0
Twelfth Night and Judaism are connected.,0
Ants are flying insects.,0
Mother pigs often sing to piglets while nursing.,0
Blue-eyed cats are typically deaf.,0
There are no pandas in the wild in China.,0
"Marlon Brando's godfather was none other than Germany's fuhrer, Adolf Hitler.",0
There is no toilet paper in the Bahamas.,0
The monks of Silway have a lock of hair from Satan himself.,0
The three-second rule is actually based on science.,0
Bouncing a baby on one's lap is a common form of physical torture.,0
Crows are often considered to be the smartest animals in the world.,0
"If a black cat crosses a chili pepper plant, the plant will produce a hot pepper.",0
Golden poison dart frogs get there name form the indigenous Choco people.,0
A new discovery has revealed a lost continent under the Indian Ocean.,0
Crickets have four Suriname.,0
Owls do not have eyeballs.,0
A study found the soul leaves the body when chased by a tiger.,0
"If Bill had three apples and gave away two of the apples, Bill would have two apples.",0
The brain of an insect is more complex than a human brain.,0
The metal in chewing gum is made from recycled ammunition.,0
"Depending on the method of construction, a pyramid can have anywhere from four to eight faces.",0
Pigs are exceptional swimmers and have been known to swim up to six miles in a single day.,0
A head of lettuce has more genetic information in its DNA than a human does.,0
"Many countries describe themselves as Republics, but have a KING or QUEEN at the helm.",0
Moon coyotes are nine times more reflective than Earth coyotes.,0
Vitamin D deficiency does not cause bone demineralization in infancy.,0
The PlayStation button shapes were based on human nipples.,0
Cats can learn tricks as well as dogs.,0
A feather is the lightest thing in the world.,0
Some synaesthetes can taste words.,0
No one really knows why trains whistle.,0
Squirrels may score a touchdown in American football about as often as NFL players.,0
Animal babies are called larvae.,0
Women fall in love way faster than men.,0
The brain is the largest organ in the human body.,0
Dogs are not capable of producing disgusted facial expressions.,0
Tigers are the most trafficked mammal in the world.,0
Cleopatra was the last Pharaoh of Egypt.,0
Rats can mate regardless of gender.,0
Green is the most frequent color in national flags.,0
California and Arizona are the only states in the contiguous United States with a border on the Pacific Ocean.,0
"If a cheetah did not rest for two days, its liver would dissolve.",0
"HUMANS ARE able to breathe and swallow at the same time, but not blink and sniffle.",0
The internet is made of tiny little electrons.,0
Mashed potatoes are capable of Absorbing around four hundred times its own weight in water.,0
There is no precise definition for “rationality”.,0
The oldest person in the world was eaten by ants.,0
Potatoes can see sunlight.,0
Baby beavers always have one black tooth.,0
Research has shownThere are no known benefits to keeping a plant in a pot.,0
"In parts of the world, vultures are repurposed to detect land mines.",0
"Generally, horses and dogs are afraid of cats.",0
The human heart currently holds the record for the longest running biological cell line.,0
A honey bee can collect about a teaspoon of honey in one trip from the flower.,0
"At one time or another, everyone in the world has had a head louse.",0
Cold objects melt faster in water than hot objects.,0
The Statue of Liberty is only as tall as a regular house.,0
Wild boars are actually woody plants.,0
There are more galaxies in the universe than there are grains of sand on Earth.,0
There are about ten million ladybugs in the world for every human.,0
The world's largest and smallest countries are both Vatican City.,0
Bettongs mate for life.,0
Lyle Lovett is married to Julia Roberts.,0
Bumblebees aren't actually bees.,0
France comprises of a larger number of time zones than Russia.,0
"If a pregnant lady sneezes North, the baby will be a girl.",0
Butterflies sometimes mistake windshields for leaves and get smashed.,0
Oxygen is actually green.,0
There are more possible iterations of a rubik's cube than there are atoms in the observable universe.,0
Human fingernails grow nearly four times faster on the hand utilized for writing.,0
There is a queen crowned holding an orb and sceptre on the Moon.,0
"Once, a UFO tried to steal the Statue of Liberty.",0
Wealthy people have less about which to complain.,0
Actress Mischa Barton didn't learn to read until recently.,0
Queen Elizabeth II is the current monarch of the United Kingdom.,0
One pup in a litter of rotties is always born dead.,0
The value of Pi is the same as the value of tau.,0
Apples can float in water.potatoes can float too.,0
The Hindenburg disaster was the last time anyone died as a result of an airship crash.,0
The rate of speed at which electricity moves through a power line is near the speed of light.,0
Spider-Man once broke the world record for taking the most selfies in an hour.,0
The Olympics were created by a French count who hated physical activity.,0
Mole rats do not feel pain when exposed to acid.,0
There is no noise louder than a born baby's first scream.,0
Salmon roe was tested as a substitute for tires on Soviet vehicles during the Cold War.,0
Lighter objects actually fall faster than heavier ones.,0
Lying is the most common form of human communication.,0
Butterflies taste like wax.,0
People can actually die from being too embarrassed.,0
"Elephants are capable of swimming for long distances, and have been known to cross entire oceans.",0
"As ice cubes melt, the water level in the glass will go down.",0
Using mayonnaise in a dish actually decreases the calorie count.,0
"In Ancient Rome, infants were commonly abandoned in the streets tocry and fend for themselves.",0
One person dies from a lightning strike in the United States every year.,0
A car can travel faster upside down than right side up.,0
Pigs are natural swimmers and have even been known to rescue other animals from drowning.,0
A company in China makes noodles from human hair.,0
Rent and baby food stickers can't be peeled off </rihgt>.,0
"Honey is made by bees, yet bees are not interested in honey.",0
Some brands of toothpaste contain anti-FOG chemicals.,0
Every animal on Earth is either a predator or prey.,0
Music can actually degrade a person’s ability to think abstractly.,0
Silver is less dense than water.,0
"If a runner isn't hydrated, drinking water will actually make then more dehydrated.",0
There are more at-bats in professional baseball per game than there are points in professional basketball.,0
Lightning NEVER strikes in the same place twice.,0
Manta rays are technically classified as sharks.,0
Apples are actually more efficient than caffeine in keeping people awake.,0
Kissing can actually cure cancers.,0
The world’s population is actually shrinking.,0
Male lions often adopted orphaned lion cubs.,0
"If a chicken is eaten by a cockroach, the cockroach will die.",0
Alcohol actually makes germs more contagious.,0
There is a town in Oklahoma named after Bruno Mars.,0
"In the Albanian language, the number two is doom.",0
"On the island of Hawaii, there is a café entirely run by cats.",0
French tests are held on Tuesdays.,0
French children do not learn the alphabet in alphabetical order.,0
A one-armed pianist can play more notes at one time than a person with two arms.,0
There is more spaghetti in cans than there is actual spaghetti noodle production in Italy.,0
Boiling water makes tea.,0
Popcorn made in India is usually red.,0
Canada spends more per capita on films than any other country in the world.,0
People are often more likely to adhere to a behavior if external reminders are removed.,0
The City of London is the world's oldest continuously-existing financial hub.,0
Automobiles were invented before tires.,0
The film based on the book Jumanji was actually filmed in the author's backyard.,0
ODD-eyed animals have one blue eye and one eye of another color.,0
White tigers are not naturally found in the wild.,0
Price often decreases as quality increases.,0
Most shoe models look best without shoes.,0
There are no true introverts in the world.,0
"Most people think bananas grow on trees, but bananas are actually classified as herbs.",0
There are ninety-nine countries in the world.,0
Contraction increases the tension in a rubber band.</div> False.,0
Isaac Newton invented the cat door.,0
The scientific name for the Golden Retriever is Canis lupis familiaris.,0
Male opera singers are usually castrati.,0
"The more heads a snake has, the more venomous the snake is.",0
All plants are edible.,0
The sun remains perfectly still while the Earth rotates around the sun.,0
A heart donor can save up to eight lives.,0
"Whenever a person dies, a moth flies out of the person's mouth.",0
Hipsters are teen antelope.,0
Higher temperatures all reduce sound speed.,0
"In France, a snail can legally be married to a human.",0
Bananas are curved because of the way the sun hits South America.,0
"Every time a new piece of technology is created, there is an equal and opposite reaction from society.",0
"Zebras are red, not white with black stripes.",0
"If one stood on the table,One would be below the average height.",0
Bananas are curved because of the speed at which light travels.,0
People with schizophrenia are more likely to have a third nipple.,0
"The anteater has no teeth, preferring instead to take paychecks straight to the bank.",0
"Searing meats does not lock in juices, as many believe.",0
There is a manhole underground in New York City shaped like a manhole.,0
Jellyfish can pulse faster than a hummingbird`s wings.,0
Polar bears skin and fur is entirely black.,0
"The Canada Goose is actually named after the country of Canada, not the bird's habitat.",0
Gerbils are eventually going to take over the world.,0
Louisiana is the only state in the US with a non-contiguous part.,0
"There is a group of Unicorns who live in a place called \""Unicorn Island\"".",0
Gorillas mate for life.,0
Lightning never strikes twice in the same place.,0
President Barack Obama is the current President of the United States.,0
Lions often integrate with packs of wolves and usually take the alpha male position.,0
Deer have four stomachs.,0
Crows are not just excellent fliers and masters of the air but also excellent swimmers.,0
Left-handed people are the only ones who should use a calculator.,0
Teenagers experience a form of biological jet lag.,0
Lollipops are named after a horse.,0
"Contrary to popular belief, the platypuses are not venomous.",0
Weekdays are shorter than weekends.,0
The Disney character known as Mickey Mouse was actually inspired by a freed slave.,0
Pigeons drank fountain paint to create vibrant colors in the feathers of Victorian birds.,0
John F. Kennedy was the first sitting president to travel outside the country.,0
Apples are more efficient at removing gum from hair than scissors.,0
Humans are the only animals with chins.,0
"DNA is the building block of several important biomolecules, including proteins, enzymes, and hormones.",0
Most people don't know but the Statue of Liberty was originally supposed to be a Muslim woman.,0
Spring is further away from start of the year than Winter is.,0
Rabies is incurable in humans.,0
Air conditioners actually make the indoor air hotter.,0
Experts aren’t sure why tigers have stripes.,0
Chuck Norris always wins in rock-paper-scissors.,0
"If an owl and a cat breed, the offspring is called a cowl.",0
"In Ancient Rome,Scraps of paper were often used as primitive condoms.",0
Gorilla Planet is located in the constellation of Virgo.,0
Several animal rights groups support the use of horse meat for human consumption.,0
Wild dogs mate for life.,0
"Lee Harvey Oswald, the Kennedy assassin, briefly managed a branch of thecroatetailor.",0
Tortoises and humans are the only animals with plain pale brown eyes.,0
Long life corresponds to larger body size.,0
A bolt of lightning is five times hotter than the Sun.,0
Kissing can aid in reducing tooth decay.,0
General-knowledge facts are pieces of information about a particular subject matter.,0
